@id,cc:license{URIRef},dc:identifier{Literal},dct:contributor{URIRef}[0],dct:contributor{URIRef}[1],dct:contributor{URIRef}[2],dct:contributor{URIRef}[3],dct:contributor{URIRef}[4],dct:contributor{URIRef}[5],dct:contributor{URIRef}[6],dct:created{Literal}[0](xsd:dateTime),dct:created{Literal}[1](xsd:dateTime),dct:created{Literal}[2](xsd:dateTime),dct:license{URIRef},dct:modified{Literal}[0](xsd:dateTime),dct:modified{Literal}[1](xsd:dateTime),dct:modified{Literal}[2](xsd:dateTime),dct:modified{Literal}[3](xsd:dateTime),dct:modified{Literal}[4](xsd:dateTime),dct:modified{Literal}[5](xsd:dateTime),dct:modified{Literal}[6](xsd:dateTime),dct:modified{Literal}[7](xsd:dateTime),dct:modified{Literal}[8](xsd:dateTime),dct:modified{Literal}[9](xsd:dateTime),dct:modified{Literal}[10](xsd:dateTime),dct:modified{Literal}[11](xsd:dateTime),dct:modified{Literal}[12](xsd:dateTime),dct:modified{Literal}[13](xsd:dateTime),dct:modified{Literal}[14](xsd:dateTime),dct:modified{Literal}[15](xsd:dateTime),dct:modified{Literal}[16](xsd:dateTime),dct:modified{Literal}[17](xsd:dateTime),dct:modified{Literal}[18](xsd:dateTime),dct:modified{Literal}[19](xsd:dateTime),dct:modified{Literal}[20](xsd:dateTime),dct:modified{Literal}[21](xsd:dateTime),dct:modified{Literal}[22](xsd:dateTime),dct:modified{Literal}[23](xsd:dateTime),dct:modified{Literal}[24](xsd:dateTime),dct:modified{Literal}[25](xsd:dateTime),dct:modified{Literal}[26](xsd:dateTime),dct:modified{Literal}[27](xsd:dateTime),dct:modified{Literal}[28](xsd:dateTime),dct:modified{Literal}[29](xsd:dateTime),dct:modified{Literal}[30](xsd:dateTime),dct:modified{Literal}[31](xsd:dateTime),dct:modified{Literal}[32](xsd:dateTime),dct:source{URIRef}[0],dct:source{URIRef}[1],dct:source{URIRef}[2],dct:source{URIRef}[3],dct:source{URIRef}[4],dct:source{URIRef}[5],dct:source{URIRef}[6],dct:source{URIRef}[7],dct:source{URIRef}[8],void:inDataset{URIRef},gvp:agentType{URIRef}[0],gvp:agentType{URIRef}[1],gvp:agentTypeNonPreferred{URIRef},gvp:agentTypePreferred{URIRef},gvp:broader{URIRef},gvp:broaderExtended{URIRef},gvp:broaderInstantial{URIRef},gvp:broaderInstantialExtended{URIRef},gvp:broaderPreferred{URIRef},gvp:broaderPreferredExtended{URIRef},gvp:displayOrder{Literal}(xsd:positiveInteger),gvp:parentString{Literal},gvp:parentStringAbbrev{Literal},gvp:prefLabelGVP{URIRef},gvp:ulan1102_student_of{URIRef},gvp:ulan1201_patron_of{URIRef},gvp:ulan1500_related_to{URIRef}[0],gvp:ulan1500_related_to{URIRef}[1],gvp:ulan1500_related_to{URIRef}[2],gvp:ulan1500_related_to{URIRef}[3],gvp:ulan1500_related_to{URIRef}[4],gvp:ulan1512_parent_of{URIRef}[0],gvp:ulan1512_parent_of{URIRef}[1],gvp:ulan1512_parent_of{URIRef}[2],gvp:ulan1512_parent_of{URIRef}[3],gvp:ulan1512_parent_of{URIRef}[4],gvp:ulan1513_grandchild_of{URIRef},gvp:ulan1516_great-grandchild_of{URIRef},gvp:ulan1531_nephew-niece_of{URIRef}[0],gvp:ulan1531_nephew-niece_of{URIRef}[1],gvp:ulan1531_nephew-niece_of{URIRef}[2],gvp:ulan1543_consort_was{URIRef},rdf:type{URIRef}[0],rdf:type{URIRef}[1],rdf:type{URIRef}[2],rdfs:label{Literal}[0],rdfs:label{Literal}[1],rdfs:label{Literal}[2],rdfs:label{Literal}[3],rdfs:label{Literal}[4],rdfs:label{Literal}[5],rdfs:label{Literal}@de,rdfs:label{Literal}@en,rdfs:label{Literal}@es,rdfs:label{Literal}@fr,rdfs:label{Literal}@it,rdfs:label{Literal}@nl,rdfs:seeAlso{URIRef},skos:altLabel{Literal}[0],skos:altLabel{Literal}[1],skos:altLabel{Literal}[2],skos:altLabel{Literal}[3],skos:altLabel{Literal}[4],skos:altLabel{Literal}[5],skos:altLabel{Literal}@de,skos:altLabel{Literal}@es,skos:altLabel{Literal}@fr,skos:altLabel{Literal}@it,skos:altLabel{Literal}@nl,skos:changeNote{URIRef}[0],skos:changeNote{URIRef}[1],skos:changeNote{URIRef}[2],skos:changeNote{URIRef}[3],skos:changeNote{URIRef}[4],skos:changeNote{URIRef}[5],skos:changeNote{URIRef}[6],skos:changeNote{URIRef}[7],skos:changeNote{URIRef}[8],skos:changeNote{URIRef}[9],skos:changeNote{URIRef}[10],skos:changeNote{URIRef}[11],skos:changeNote{URIRef}[12],skos:changeNote{URIRef}[13],skos:changeNote{URIRef}[14],skos:changeNote{URIRef}[15],skos:changeNote{URIRef}[16],skos:changeNote{URIRef}[17],skos:changeNote{URIRef}[18],skos:changeNote{URIRef}[19],skos:changeNote{URIRef}[20],skos:changeNote{URIRef}[21],skos:changeNote{URIRef}[22],skos:changeNote{URIRef}[23],skos:changeNote{URIRef}[24],skos:changeNote{URIRef}[25],skos:changeNote{URIRef}[26],skos:changeNote{URIRef}[27],skos:changeNote{URIRef}[28],skos:changeNote{URIRef}[29],skos:changeNote{URIRef}[30],skos:changeNote{URIRef}[31],skos:changeNote{URIRef}[32],skos:changeNote{URIRef}[33],skos:changeNote{URIRef}[34],skos:changeNote{URIRef}[35],skos:changeNote{URIRef}[36],skos:changeNote{URIRef}[37],skos:changeNote{URIRef}[38],skos:changeNote{URIRef}[39],skos:changeNote{URIRef}[40],skos:changeNote{URIRef}[41],skos:changeNote{URIRef}[42],skos:changeNote{URIRef}[43],skos:changeNote{URIRef}[44],skos:changeNote{URIRef}[45],skos:changeNote{URIRef}[46],skos:changeNote{URIRef}[47],skos:changeNote{URIRef}[48],skos:changeNote{URIRef}[49],skos:changeNote{URIRef}[50],skos:changeNote{URIRef}[51],skos:changeNote{URIRef}[52],skos:changeNote{URIRef}[53],skos:closeMatch{URIRef},skos:exactMatch{URIRef},skos:inScheme{URIRef},skos:mappingRelation{URIRef},skos:note{URIRef}[0],skos:note{URIRef}[1],skos:note{URIRef}[2],skos:note{URIRef}[3],skos:note{URIRef}[4],skos:note{URIRef}[5],skos:note{URIRef}[6],skos:note{URIRef}[7],skos:note{URIRef}[8],skos:note{URIRef}[9],skos:note{URIRef}[10],skos:note{URIRef}[11],skos:note{URIRef}[12],skos:note{URIRef}[13],skos:note{URIRef}[14],skos:note{URIRef}[15],skos:note{URIRef}[16],skos:note{URIRef}[17],skos:note{URIRef}[18],skos:note{URIRef}[19],skos:note{URIRef}[20],skos:note{URIRef}[21],skos:note{URIRef}[22],skos:note{URIRef}[23],skos:note{URIRef}[24],skos:note{URIRef}[25],skos:note{URIRef}[26],skos:note{URIRef}[27],skos:note{URIRef}[28],skos:note{URIRef}[29],skos:note{URIRef}[30],skos:note{URIRef}[31],skos:note{URIRef}[32],skos:note{URIRef}[33],skos:note{URIRef}[34],skos:note{URIRef}[35],skos:note{URIRef}[36],skos:note{URIRef}[37],skos:note{URIRef}[38],skos:note{URIRef}[39],skos:note{URIRef}[40],skos:note{URIRef}[41],skos:note{URIRef}[42],skos:note{URIRef}[43],skos:note{URIRef}[44],skos:note{URIRef}[45],skos:note{URIRef}[46],skos:note{URIRef}[47],skos:note{URIRef}[48],skos:note{URIRef}[49],skos:note{URIRef}[50],skos:note{URIRef}[51],skos:note{URIRef}[52],skos:note{URIRef}[53],skos:note{URIRef}[54],skos:prefLabel{Literal}@en,skos:related{URIRef}[0],skos:related{URIRef}[1],skos:related{URIRef}[2],skos:related{URIRef}[3],skos:related{URIRef}[4],skos:related{URIRef}[5],skos:related{URIRef}[6],skos:related{URIRef}[7],skos:related{URIRef}[8],skos:related{URIRef}[9],skos:related{URIRef}[10],skos:related{URIRef}[11],skos:related{URIRef}[12],skos:related{URIRef}[13],skos:related{URIRef}[14],skos:related{URIRef}[15],skos:related{URIRef}[16],skos:related{URIRef}[17],skos:scopeNote{URIRef},skosxl:altLabel{URIRef}[0],skosxl:altLabel{URIRef}[1],skosxl:altLabel{URIRef}[2],skosxl:altLabel{URIRef}[3],skosxl:altLabel{URIRef}[4],skosxl:altLabel{URIRef}[5],skosxl:altLabel{URIRef}[6],skosxl:altLabel{URIRef}[7],skosxl:altLabel{URIRef}[8],skosxl:altLabel{URIRef}[9],skosxl:altLabel{URIRef}[10],skosxl:prefLabel{URIRef},prov:wasGeneratedBy{URIRef}[0],prov:wasGeneratedBy{URIRef}[1],prov:wasGeneratedBy{URIRef}[2],foaf:focus{URIRef},dc:description{Literal},dc:type{Literal},prov:startedAtTime{Literal}(xsd:dateTime),prov:used{URIRef},dct:language{URIRef},gvp:contributorNonPreferred{URIRef}[0],gvp:contributorNonPreferred{URIRef}[1],gvp:sourceAlternatePreferred{URIRef},gvp:term{Literal}@it,gvp:term{Literal},gvp:term{Literal}@nl,gvp:term{Literal}@de,gvp:term{Literal}@es,gvp:term{Literal}@fr,gvp:term{Literal}@en,gvp:termFlag{URIRef},skosxl:literalForm{Literal}@it,skosxl:literalForm{Literal},skosxl:literalForm{Literal}@nl,skosxl:literalForm{Literal}@de,skosxl:literalForm{Literal}@es,skosxl:literalForm{Literal}@fr,skosxl:literalForm{Literal}@en,rdf:object{URIRef},rdf:predicate{URIRef},rdf:subject{URIRef},gvp:contributorPreferred{URIRef}[0],gvp:contributorPreferred{URIRef}[1],gvp:contributorPreferred{URIRef}[2],gvp:sourcePreferred{URIRef}[0],gvp:sourcePreferred{URIRef}[1],gvp:sourcePreferred{URIRef}[2],schema:birthPlace{URIRef},schema:deathPlace{URIRef},schema:description{Literal},schema:gender{URIRef},gvp:estEnd{Literal}(xsd:gYear),gvp:estStart{Literal}(xsd:gYear),gvp:sourceNonPreferred{URIRef}[0],gvp:sourceNonPreferred{URIRef}[1],rdf:value{Literal}@en,dct:isPartOf{URIRef},bibo:locator{Literal},schema:nationality{URIRef}[0],schema:nationality{URIRef}[1],gvp:biography{URIRef}[0],gvp:biography{URIRef}[1],gvp:biography{URIRef}[2],gvp:biography{URIRef}[3],gvp:biography{URIRef}[4],gvp:biography{URIRef}[5],gvp:biographyNonPreferred{URIRef}[0],gvp:biographyNonPreferred{URIRef}[1],gvp:biographyNonPreferred{URIRef}[2],gvp:biographyNonPreferred{URIRef}[3],gvp:biographyNonPreferred{URIRef}[4],gvp:biographyPreferred{URIRef},gvp:nationalityNonPreferred{URIRef},gvp:nationalityPreferred{URIRef},gvp:termKind{URIRef},gvp:termDisplay{URIRef},entity
ulan:500022428,http://opendatacommons.org/licenses/by/1.0/,500022428,ulan_contrib:2500000001,ulan_contrib:2500000002,ulan_contrib:2500000008,ulan_contrib:2500000012,ulan_contrib:2500000013,ulan_contrib:2500000130,ulan_contrib:2500000256,1989-12-22T00:00:00,1990-02-01T00:00:00,1990-05-16T00:00:00,http://opendatacommons.org/licenses/by/1.0/,2002-09-25T10:03:04,2002-09-25T10:04:21,2009-02-03T13:37:42,2009-02-03T13:37:45,2009-02-03T15:36:30,2009-06-14T14:06:16,2009-06-14T14:06:18,2010-01-04T11:27:19,2010-01-04T11:27:30,2011-04-05T14:27:48,2011-04-05T14:30:29,2011-04-05T14:37:04,2011-04-05T14:37:05,2011-04-05T14:41:05,2011-04-05T14:42:35,2011-04-11T15:04:48,2011-04-27T11:03:21,2012-10-26T11:05:24,2012-10-26T11:05:25,2012-10-26T11:10:39,2014-02-12T12:05:44,2014-11-15T09:10:57,2014-12-03T08:54:03,2014-12-03T08:54:04,2014-12-15T15:01:26,2014-12-15T15:38:54,2014-12-17T15:11:55,2016-11-01T12:56:13,2016-11-01T12:56:14,2016-11-01T14:47:17,2016-11-01T15:11:05,2016-11-01T15:25:56,2016-11-01T15:31:00,ulan_source:2100039894,ulan_source:2100042658,ulan_source:2100045787,ulan_source:2100046495,ulan_source:2100149014-subject-500022428,ulan_source:2100154281,ulan_source:2100156593-subject-500022428,ulan_source:2100156698-subject-500022428,ulan_source:2100181001,http://vocab.getty.edu/dataset/ulan,aat:300025483,aat:300115251,aat:300115251,aat:300025483,ulan:500299802,ulan:500299802,ulan:500299802,ulan:500299802,ulan:500299802,ulan:500299802,12761,Non-Artists,Non-Artists,ulan_term:1500062165-en,ulan:500012476,ulan:500012789,ulan:500249124,ulan:500279813,ulan:500353655,ulan:500373194,ulan:500373198,ulan:500009430,ulan:500022468,ulan:500023438,ulan:500072573,ulan:500079358,ulan:500009904,ulan:500255967,ulan:500087945,ulan:500234768,ulan:500373195,ulan:500013694,gvp:PersonConcept,gvp:Subject,skos:Concept,Alexandrina Victoria,Bhikṭoriẏā,Victoria,"Victoria, Queen","Victoria, Queen of Great Britain and Empress of India",ויקטוריא,"Viktoria Großbritannien, Königin","Victoria, Queen of Great Britain","Victoria I, Reina de Gran Bretaña","Victoria, reine de Grande-Bretagne","Victoria, regina di Gran Bretagna e Irlanda","Victoria, koningin van Groot-Brittannie͏̈ en Ierland",http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500022428,Alexandrina Victoria,Bhikṭoriẏā,Victoria,"Victoria, Queen","Victoria, Queen of Great Britain and Empress of India",ויקטוריא,"Viktoria Großbritannien, Königin","Victoria I, Reina de Gran Bretaña","Victoria, reine de Grande-Bretagne","Victoria, regina di Gran Bretagna e Irlanda","Victoria, koningin van Groot-Brittannie͏̈ en Ierland",ulan_rev:5500062002,ulan_rev:5500062003,ulan_rev:5500062004,ulan_rev:5501520580,ulan_rev:5501520582,ulan_rev:5501520587,ulan_rev:5503785080,ulan_rev:5503785087,ulan_rev:5503785421,ulan_rev:5504078479,ulan_rev:5504078485,ulan_rev:5504078488,ulan_rev:5504719057,ulan_rev:5504719058,ulan_rev:5505621383,ulan_rev:5505621401,ulan_rev:5505621402,ulan_rev:5505621429,ulan_rev:5505621430,ulan_rev:5505621434,ulan_rev:5505621456,ulan_rev:5505621484,ulan_rev:5505623218,ulan_rev:5505631683,ulan_rev:5506192576,ulan_rev:5506192577,ulan_rev:5506192578,ulan_rev:5506192591,ulan_rev:5506192592,ulan_rev:5506192595,ulan_rev:5506516135,ulan_rev:5506766606,ulan_rev:5506773155,ulan_rev:5506773156,ulan_rev:5506773158,ulan_rev:5506773159,ulan_rev:5506773160,ulan_rev:5506773161,ulan_rev:5506773162,ulan_rev:5506773168,ulan_rev:5506776606,ulan_rev:5506776673,ulan_rev:5506777207,ulan_rev:5507490493,ulan_rev:5507490494,ulan_rev:5507490495,ulan_rev:5507490496,ulan_rev:5507490497,ulan_rev:5507490498,ulan_rev:5507490499,ulan_rev:5507490567,ulan_rev:5507490619,ulan_rev:5507490640,ulan_rev:5507490661,http://id.loc.gov/authorities/names/n79017983,http://id.loc.gov/authorities/names/n79017983,http://vocab.getty.edu/ulan/,http://id.loc.gov/authorities/names/n79017983,ulan_rev:5500062002,ulan_rev:5500062003,ulan_rev:5500062004,ulan_rev:5501520580,ulan_rev:5501520582,ulan_rev:5501520587,ulan_rev:5503785080,ulan_rev:5503785087,ulan_rev:5503785421,ulan_rev:5504078479,ulan_rev:5504078485,ulan_rev:5504078488,ulan_rev:5504719057,ulan_rev:5504719058,ulan_rev:5505621383,ulan_rev:5505621401,ulan_rev:5505621402,ulan_rev:5505621429,ulan_rev:5505621430,ulan_rev:5505621434,ulan_rev:5505621456,ulan_rev:5505621484,ulan_rev:5505623218,ulan_rev:5505631683,ulan_rev:5506192576,ulan_rev:5506192577,ulan_rev:5506192578,ulan_rev:5506192591,ulan_rev:5506192592,ulan_rev:5506192595,ulan_rev:5506516135,ulan_rev:5506766606,ulan_rev:5506773155,ulan_rev:5506773156,ulan_rev:5506773158,ulan_rev:5506773159,ulan_rev:5506773160,ulan_rev:5506773161,ulan_rev:5506773162,ulan_rev:5506773168,ulan_rev:5506776606,ulan_rev:5506776673,ulan_rev:5506777207,ulan_rev:5507490493,ulan_rev:5507490494,ulan_rev:5507490495,ulan_rev:5507490496,ulan_rev:5507490497,ulan_rev:5507490498,ulan_rev:5507490499,ulan_rev:5507490567,ulan_rev:5507490619,ulan_rev:5507490640,ulan_rev:5507490661,ulan_scopeNote:120447,"Victoria, Queen of Great Britain",ulan:500009430,ulan:500009904,ulan:500012476,ulan:500012789,ulan:500013694,ulan:500022468,ulan:500023438,ulan:500072573,ulan:500079358,ulan:500087945,ulan:500234768,ulan:500249124,ulan:500255967,ulan:500279813,ulan:500353655,ulan:500373194,ulan:500373195,ulan:500373198,ulan_scopeNote:120447,ulan_term:1500062164,ulan_term:1500219754,ulan_term:1500777292,ulan_term:1500777293,ulan_term:1500777295,ulan_term:1500799302,ulan_term:1500818572-fr,ulan_term:1500818573-nl,ulan_term:1500818574-de,ulan_term:1500818575-es,ulan_term:1500818576-it,ulan_term:1500062165-en,ulan_rev:5500062002,ulan_rev:5500062003,ulan_rev:5500062004,ulan:500022428-agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ulan:500022428
